"ID","year","julian","Site.Code","Date","Site","Collection","Mooring.Code","Sampling.Interval","SFLA_count","SFLA_settlement_rate","marine_reserve","date","temp_index","temp_c_mid","cdd_8","rolling8d","cdd_16","rolling16d"
"2018_136_ORF",2018,136,"ORF",2018-05-16,"CF",1,"CF03",13,0,0,"Otter Rock","2018-05-16",0.898459164688615,11.6721099661628,85.4033023533023,0.312241048536337,166.419780279248,0.150981187972598
"2018_136_ORF",2018,136,"ORF",2018-05-16,"CF",4,"CF05",13,0,0,"Otter Rock","2018-05-16",0.898459164688615,11.6721099661628,85.4033023533023,0.312241048536337,166.419780279248,0.150981187972598
"2018_136_ORF",2018,136,"ORF",2018-05-16,"CF",3,"CF04",13,0,0,"Otter Rock","2018-05-16",0.898459164688615,11.6721099661628,85.4033023533023,0.312241048536337,166.419780279248,0.150981187972598
"2018_136_ORF",2018,136,"ORF",2018-05-16,"CF",2,"CF06",13,0,0,"Otter Rock","2018-05-16",0.898459164688615,11.6721099661628,85.4033023533023,0.312241048536337,166.419780279248,0.150981187972598
"2018_152_NA",2018,152,NA,2018-06-01,"OR",4,"OR08",16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_152_OR",2018,152,"OR",2018-06-01,"OR",2,"OR01",16,0,0,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_152_OR",2018,152,"OR",2018-06-01,"OR",1,"OR02",16,0,0,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_152_OR",2018,152,"OR",2018-06-01,"OR",3,"OR05",16,1,0.0625,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_152_ORF",2018,152,"ORF",2018-06-01,"CF",4,"CF05",16,0,0,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_152_ORF",2018,152,"ORF",2018-06-01,"CF",1,"CF03",16,0,0,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_152_ORF",2018,152,"ORF",2018-06-01,"CF",2,"CF06",16,0,0,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_152_ORF",2018,152,"ORF",2018-06-01,"CF",3,"CF04",16,0,0,"Otter Rock","2018-06-01",-0.280298522943462,9.6679677853521,71.08676377277,-0.7403121381628,154.607108264331,-0.283253159345102
"2018_159_RR",2018,159,"RR",2018-06-08,"RR",1,"RR01",27,2,0.086419753,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RR",2018,159,"RR",2018-06-08,"RR",2,"RR02",27,3,0.101851852,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RR",2018,159,"RR",2018-06-08,"RR",3,"RR03",27,10,0.377777778,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RR",2018,159,"RR",2018-06-08,"RR",4,"RR04",27,0,0,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RRH",2018,159,"RRH",2018-06-08,"HH",1,"HH01",27,0,0,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RRH",2018,159,"RRH",2018-06-08,"HH",2,"HH02",27,7,0.25,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RRH",2018,159,"RRH",2018-06-08,"HH",3,"HH03",27,5,0.197530864,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_159_RRH",2018,159,"RRH",2018-06-08,"HH",4,"HH04",27,3,0.098765432,"Redfish Rocks","2018-06-08",-0.256342961915539,9.22045195281759,64.2242011692695,-0.994634236029599,129.247223599589,-0.963722340467312
"2018_163_NA",2018,163,NA,2018-06-12,"OR",4,"OR08",27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_163_OR",2018,163,"OR",2018-06-12,"OR",3,"OR05",27,0,0,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_163_OR",2018,163,"OR",2018-06-12,"OR",2,"OR01",27,0,0,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_163_OR",2018,163,"OR",2018-06-12,"OR",1,"OR02",27,1,0.037037037,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_163_ORF",2018,163,"ORF",2018-06-12,"CF",4,"CF05",27,0,0,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_163_ORF",2018,163,"ORF",2018-06-12,"CF",3,"CF04",27,0,0,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_163_ORF",2018,163,"ORF",2018-06-12,"CF",2,"CF06",27,1,0.037037037,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_163_ORF",2018,163,"ORF",2018-06-12,"CF",1,"CF03",27,0,0,"Otter Rock","2018-06-12",2.09010115397625,13.6981582373338,93.4634762390575,0.904825747769224,164.602548644636,0.0841796724658531
"2018_172_RR",2018,172,"RR",2018-06-21,"RR",1,"RR01",13,0,0,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RR",2018,172,"RR",2018-06-21,"RR",2,"RR02",13,3,0.230769231,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RR",2018,172,"RR",2018-06-21,"RR",3,"RR03",13,0,0,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RR",2018,172,"RR",2018-06-21,"RR",4,"RR04",13,0,0,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RRH",2018,172,"RRH",2018-06-21,"HH",1,"HH01",13,0,0,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RRH",2018,172,"RRH",2018-06-21,"HH",2,"HH02",13,0,0,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RRH",2018,172,"RRH",2018-06-21,"HH",3,"HH03",13,3,0.230769231,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_172_RRH",2018,172,"RRH",2018-06-21,"HH",4,"HH04",13,0,0,"Redfish Rocks","2018-06-21",-0.28343453778988,9.17669588737314,64.8573342480257,-0.945633678428457,142.205322201983,-0.462284271384526
"2018_180_NA",2018,180,NA,2018-06-29,"OR",4,"OR08",17,2,0.117647059,NA,NA,NA,NA,NA,NA,NA,NA
"2018_180_OR",2018,180,"OR",2018-06-29,"OR",3,"OR05",17,6,0.352941176,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_180_OR",2018,180,"OR",2018-06-29,"OR",1,"OR02",17,4,0.235294118,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_180_OR",2018,180,"OR",2018-06-29,"OR",2,"OR01",17,8,0.470588235,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_180_ORF",2018,180,"ORF",2018-06-29,"CF",3,"CF04",17,0,0,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_180_ORF",2018,180,"ORF",2018-06-29,"CF",4,"CF05",17,2,0.117647059,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_180_ORF",2018,180,"ORF",2018-06-29,"CF",1,"CF03",17,4,0.235294118,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_180_ORF",2018,180,"ORF",2018-06-29,"CF",2,"CF06",17,1,0.058823529,"Otter Rock","2018-06-29",-0.724933581987812,8.91199233234095,74.4539794862151,-0.492754140148571,158.269277021589,-0.148631673362343
"2018_198_NA",2018,198,NA,2018-07-17,"OR",4,"OR08",18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_198_OR",2018,198,"OR",2018-07-17,"OR",1,"OR02",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_198_OR",2018,198,"OR",2018-07-17,"OR",3,"OR05",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_198_OR",2018,198,"OR",2018-07-17,"OR",2,"OR01",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_198_ORF",2018,198,"ORF",2018-07-17,"CF",2,"CF06",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_198_ORF",2018,198,"ORF",2018-07-17,"CF",1,"CF03",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_198_ORF",2018,198,"ORF",2018-07-17,"CF",4,"CF05",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_198_ORF",2018,198,"ORF",2018-07-17,"CF",3,"CF04",18,0,0,"Otter Rock","2018-07-17",-0.818307198470808,8.75323705521157,68.9269468569005,-0.899102069450831,146.627104507365,-0.576598451470646
"2018_200_RR",2018,200,"RR",2018-07-19,"RR",1,"RR01",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RR",2018,200,"RR",2018-07-19,"RR",2,"RR02",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RR",2018,200,"RR",2018-07-19,"RR",3,"RR03",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RR",2018,200,"RR",2018-07-19,"RR",4,"RR04",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RRH",2018,200,"RRH",2018-07-19,"HH",1,"HH01",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RRH",2018,200,"RRH",2018-07-19,"HH",2,"HH02",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RRH",2018,200,"RRH",2018-07-19,"HH",3,"HH03",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_200_RRH",2018,200,"RRH",2018-07-19,"HH",4,"HH04",28,0,0,"Redfish Rocks","2018-07-19",-0.807591983972534,8.33012027195891,71.2854092776509,-0.44814070053448,137.729479957123,-0.635485430107562
"2018_212_NA",2018,212,NA,2018-07-31,"OR",4,"OR08",14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_212_OR",2018,212,"OR",2018-07-31,"OR",2,"OR01",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_212_OR",2018,212,"OR",2018-07-31,"OR",3,"OR05",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_212_OR",2018,212,"OR",2018-07-31,"OR",1,"OR02",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_212_ORF",2018,212,"ORF",2018-07-31,"CF",2,"CF06",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_212_ORF",2018,212,"ORF",2018-07-31,"CF",1,"CF03",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_212_ORF",2018,212,"ORF",2018-07-31,"CF",4,"CF05",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_212_ORF",2018,212,"ORF",2018-07-31,"CF",3,"CF04",14,0,0,"Otter Rock","2018-07-31",-0.631165143234965,9.07141889244327,66.6680529582059,-1.06517614930693,133.138929986266,-1.07242434524645
"2018_215_RR",2018,215,"RR",2018-08-03,"RR",1,"RR01",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RR",2018,215,"RR",2018-08-03,"RR",2,"RR02",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RR",2018,215,"RR",2018-08-03,"RR",3,"RR03",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RR",2018,215,"RR",2018-08-03,"RR",4,"RR04",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RRH",2018,215,"RRH",2018-08-03,"HH",1,"HH01",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RRH",2018,215,"RRH",2018-08-03,"HH",2,"HH02",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RRH",2018,215,"RRH",2018-08-03,"HH",3,"HH03",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_215_RRH",2018,215,"RRH",2018-08-03,"HH",4,"HH04",15,0,0,"Redfish Rocks","2018-08-03",-0.341601524442428,9.08274939690392,81.7719803897727,0.363454600768448,151.390371956332,-0.10685144481234
"2018_225_NA",2018,225,NA,2018-08-13,"OR",4,"OR08",13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_225_OR",2018,225,"OR",2018-08-13,"OR",1,"OR02",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_225_OR",2018,225,"OR",2018-08-13,"OR",3,"OR05",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_225_OR",2018,225,"OR",2018-08-13,"OR",2,"OR01",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_225_ORF",2018,225,"ORF",2018-08-13,"CF",2,"CF06",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_225_ORF",2018,225,"ORF",2018-08-13,"CF",1,"CF03",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_225_ORF",2018,225,"ORF",2018-08-13,"CF",4,"CF05",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_225_ORF",2018,225,"ORF",2018-08-13,"CF",3,"CF04",13,0,0,"Otter Rock","2018-08-13",-0.517873320631312,9.26403941386444,77.6393165651667,-0.258567875479785,149.356113409483,-0.476279963160875
"2018_229_RR",2018,229,"RR",2018-08-17,"RR",1,"RR01",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RR",2018,229,"RR",2018-08-17,"RR",2,"RR02",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RR",2018,229,"RR",2018-08-17,"RR",3,"RR03",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RR",2018,229,"RR",2018-08-17,"RR",4,"RR04",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RRH",2018,229,"RRH",2018-08-17,"HH",1,"HH01",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RRH",2018,229,"RRH",2018-08-17,"HH",2,"HH02",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RRH",2018,229,"RRH",2018-08-17,"HH",3,"HH03",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_229_RRH",2018,229,"RRH",2018-08-17,"HH",4,"HH04",14,0,0,"Redfish Rocks","2018-08-17",0.123138176899717,9.83335840100466,78.5961199806218,0.117662782060286,156.541429354775,0.0924784379786894
"2018_241_RR",2018,241,"RR",2018-08-29,"RR",1,"RR01",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RR",2018,241,"RR",2018-08-29,"RR",2,"RR02",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RR",2018,241,"RR",2018-08-29,"RR",3,"RR03",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RR",2018,241,"RR",2018-08-29,"RR",4,"RR04",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RRH",2018,241,"RRH",2018-08-29,"HH",1,"HH01",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RRH",2018,241,"RRH",2018-08-29,"HH",2,"HH02",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RRH",2018,241,"RRH",2018-08-29,"HH",3,"HH03",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_241_RRH",2018,241,"RRH",2018-08-29,"HH",4,"HH04",12,0,0,"Redfish Rocks","2018-08-29",-0.00606105741528878,9.62468651797057,76.6306455385551,-0.0344527002033451,152.887694829949,-0.0489097117249787
"2018_243_NA",2018,243,NA,2018-08-31,"OR",4,"OR08",18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_243_OR",2018,243,"OR",2018-08-31,"OR",1,"OR02",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_243_OR",2018,243,"OR",2018-08-31,"OR",2,"OR01",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_243_OR",2018,243,"OR",2018-08-31,"OR",3,"OR05",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_243_ORF",2018,243,"ORF",2018-08-31,"CF",2,"CF06",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_243_ORF",2018,243,"ORF",2018-08-31,"CF",3,"CF04",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_243_ORF",2018,243,"ORF",2018-08-31,"CF",1,"CF03",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_243_ORF",2018,243,"ORF",2018-08-31,"CF",4,"CF05",18,0,0,"Otter Rock","2018-08-31",0.394559433313326,10.8153717941496,79.9696232395687,-0.0872435220174617,154.575369669686,-0.28441987149228
"2018_256_NA",2018,256,NA,2018-09-13,"OR",4,"OR08",13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2018_256_OR",2018,256,"OR",2018-09-13,"OR",1,"OR02",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_256_OR",2018,256,"OR",2018-09-13,"OR",2,"OR01",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_256_OR",2018,256,"OR",2018-09-13,"OR",3,"OR05",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_256_ORF",2018,256,"ORF",2018-09-13,"CF",1,"CF03",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_256_ORF",2018,256,"ORF",2018-09-13,"CF",2,"CF06",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_256_ORF",2018,256,"ORF",2018-09-13,"CF",3,"CF04",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_256_ORF",2018,256,"ORF",2018-09-13,"CF",4,"CF05",13,0,0,"Otter Rock","2018-09-13",2.18673527793251,13.8624570800548,91.5438411827312,0.763694008105342,165.429570209478,0.114581021878854
"2018_259_RR",2018,259,"RR",2018-09-16,"RR",1,"RR01",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RR",2018,259,"RR",2018-09-16,"RR",2,"RR02",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RR",2018,259,"RR",2018-09-16,"RR",3,"RR03",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RR",2018,259,"RR",2018-09-16,"RR",4,"RR04",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RRH",2018,259,"RRH",2018-09-16,"HH",1,"HH01",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RRH",2018,259,"RRH",2018-09-16,"HH",2,"HH02",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RRH",2018,259,"RRH",2018-09-16,"HH",3,"HH03",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2018_259_RRH",2018,259,"RRH",2018-09-16,"HH",4,"HH04",18,0,0,"Redfish Rocks","2018-09-16",1.59905207284022,12.2171320626285,90.3217534070925,1.02515379051049,167.645112536367,0.52215640425495
"2019_130_OR",2019,130,"OR",2019-05-10,"OR",2,"OR01",18,0,0,"Otter Rock","2019-05-10",-0.693278598739385,8.96581262791711,66.7012189318369,-1.06273778398287,139.421266508537,-0.84148537598246
"2019_130_OR",2019,130,"OR",2019-05-10,"OR",3,"OR05",18,0,0,"Otter Rock","2019-05-10",-0.693278598739385,8.96581262791711,66.7012189318369,-1.06273778398287,139.421266508537,-0.84148537598246
"2019_130_OR",2019,130,"OR",2019-05-10,"OR",4,"OR07",18,0,0,"Otter Rock","2019-05-10",-0.693278598739385,8.96581262791711,66.7012189318369,-1.06273778398287,139.421266508537,-0.84148537598246
"2019_130_OR",2019,130,"OR",2019-05-10,"OR",1,"OR02",18,0,0,"Otter Rock","2019-05-10",-0.693278598739385,8.96581262791711,66.7012189318369,-1.06273778398287,139.421266508537,-0.84148537598246
"2019_130_ORF",2019,130,"ORF",2019-05-10,"CF",2,"CF06",18,0,0,"Otter Rock","2019-05-10",-0.693278598739385,8.96581262791711,66.7012189318369,-1.06273778398287,139.421266508537,-0.84148537598246
"2019_130_ORF",2019,130,"ORF",2019-05-10,"CF",3,"CF04",18,0,0,"Otter Rock","2019-05-10",-0.693278598739385,8.96581262791711,66.7012189318369,-1.06273778398287,139.421266508537,-0.84148537598246
